step,weightproj__W_U__r0,weightproj__W_U__r1,weightproj__W_U__r2,weightproj__embed__W_E__r0,weightproj__embed__W_E__r1,weightproj__embed__W_E__r2,weightproj__pos_embed__W_pos__r0,weightproj__pos_embed__W_pos__r1,weightproj__pos_embed__W_pos__r2,weightproj__attn__W_K__r0,weightproj__attn__W_K__r1,weightproj__attn__W_K__r2,weightproj__attn__W_Q__r0,weightproj__attn__W_Q__r1,weightproj__attn__W_Q__r2,weightproj__attn__W_V__r0,weightproj__attn__W_V__r1,weightproj__attn__W_V__r2,weightproj__attn__W_O__r0,weightproj__attn__W_O__r1,weightproj__attn__W_O__r2,weightproj__mlp__W_in__r0,weightproj__mlp__W_in__r1,weightproj__mlp__W_in__r2,weightproj__mlp__b_in__r0,weightproj__mlp__b_in__r1,weightproj__mlp__b_in__r2,weightproj__mlp__W_out__r0,weightproj__mlp__W_out__r1,weightproj__mlp__W_out__r2,weightproj__mlp__b_out__r0,weightproj__mlp__b_out__r1,weightproj__mlp__b_out__r2
12200.0,3.378473912282774,6.230252900040852,3.5069360938939678,5.361079494663095,5.549137395399983,3.6260578320286374,4.893939646530457,3.1112563441697745,3.435152429741585,3.378880069343588,2.9838254680250396,3.298211697962609,4.046353737492345,5.8940277140776836,4.837259521538992,3.006665119355218,6.230739632401467,3.6122780930571126,6.327828495178273,3.733648860952104,3.6044734550341317,3.1615420651338857,2.870801426231441,3.0033657927067434,4.65241659459257,3.1008391786727927,5.273809065984359,3.697587211394173,7.68152451059147,3.852586402157029,6.394146809240726,6.269435574954416,5.072088919554735
12250.0,3.449574915475688,6.23457109292501,3.512269204476068,5.66919917752687,5.60760073718898,3.7374820502556245,4.870365973679538,3.1046128253196974,3.428517113291892,3.430660431152904,3.0130033587625986,3.331792350388066,4.053081737986073,5.990548281188757,4.72271277746959,3.098746407832754,5.958946829641973,3.642147942280436,6.07617972045887,3.694947006464942,4.143357340994027,3.091045079725836,2.878170908139055,2.9674497564735742,4.707503817304532,3.0700139924678145,5.15653593688931,3.716106769577821,7.660357605746347,3.7205761445724477,6.4312065295455385,6.358182344680297,5.074700817119914
12300.0,3.509339880004426,6.185668888853028,3.4601481771443625,5.719114464160819,5.498791311132736,3.7995666103447414,4.866913887897662,3.0942611514557816,3.424217532837431,3.4136106237300416,3.050729155966366,3.328874649774852,4.060970823218336,5.886831905721221,4.642296751757061,3.1655932661779174,5.713690599242642,3.746294167098889,6.3126453910022,3.638721980227042,4.051894452571641,3.0200159643604008,2.913964146005311,2.9802595675080323,4.740581372363329,3.036862692143912,5.016219667448078,3.69663957897004,7.506201899047249,3.770505738652301,6.488190552027583,6.862066249568147,5.105944346600744
12350.0,3.523217541971227,6.108896068854606,3.4006780198238586,6.016090157802895,5.373529603843921,3.906714869577963,4.788891633989182,3.025398942666361,3.4581299297120482,3.5266614749810126,3.124721568837159,3.285936291424939,4.113991650606809,6.414115486699255,4.54342581710855,3.218993039183325,5.34828882298921,4.01041350832994,6.575699162633334,3.6034921361376027,4.030502768445308,2.9715739177799354,2.990543895279732,3.015228754186505,4.820220567275464,3.062387792486074,4.944525853792382,3.5493388068701677,7.3875692828056305,3.7126557790336596,6.709041588709079,7.166119954650129,5.215206521998066
12400.0,3.6126678450766265,5.993272306906561,3.4003560956479713,6.568582035831481,5.496978861585443,4.162890842718087,4.399331132121596,2.999450998306765,3.5650914703675483,3.674228217950154,3.2296872732661206,3.2543050097453983,4.30818961773847,7.240907051377773,4.5148494590843535,3.328686749179747,5.143258140958311,4.1882663490202106,7.329643787244109,3.5921020352559756,4.0037800308041644,2.89991603602632,3.0920766758650426,2.910762437533174,4.910409812444604,3.135435134839648,4.977085319912313,3.5594590872562852,7.482293613613333,3.887041463787029,7.468075228701678,7.714329753426224,4.5219934682034415
12450.0,3.8778988780832124,6.012630801429239,3.4087279028411452,7.280205023608704,5.609140929848585,4.497202636047651,4.543112797042984,3.0094395137933274,3.580317799293148,3.7311154865408573,3.2771234380861003,3.2266414202082068,4.43021735353786,8.151846243218277,4.514491999525087,3.391862471573702,4.982087405823429,4.240659407668841,7.6305600018523485,3.5783756725537703,4.084294639483789,2.9164141545442037,3.1016345901988998,2.794587679795661,4.930063060551292,3.1833020240267906,4.794271405919769,3.8111646219975337,7.276108823648383,3.7880247533559444,8.103538667301416,7.983856549005296,3.879746831752687
12500.0,4.1289183329800965,5.973011176114547,3.341615694228475,7.03537779639047,5.592687680074644,4.6291663918729675,4.713041793568661,3.113361779707087,3.5215622334892567,3.7484990874770174,3.3008913779983287,3.1742520960787126,4.346555115890453,8.768149466959672,4.467161239746388,3.532124578875554,4.902047961841689,4.183609415013063,7.516900871691869,3.5441996734062324,4.114100447789417,2.9167983702279114,2.915590128304573,2.843242082319774,4.87347426980903,3.1887287047824264,4.5776585502133,4.018561538487205,7.21162537974343,3.873509802195501,8.355798637241765,7.372551197036404,3.9754961782075258
12550.0,4.265027566461714,5.895238325386289,3.2771884901715906,6.829095585449735,5.390755557211133,4.606004427436115,4.84331252707319,3.173872364548898,3.507483717561924,3.7205154451279827,3.2831177055039036,3.082142585669665,4.459594894664008,8.93641477490563,4.487121484215136,3.5889981353699674,4.811649067118332,4.048037010843499,7.730027542754903,3.480975621504968,4.19509755680108,2.941568806017664,2.819361085351732,2.84585694682504,4.738216072836256,3.1631222057038877,4.447958266201169,3.9614482590115436,6.812414357804544,3.936821496445497,7.9501182449865215,7.033887021614204,4.450011370256282
12600.0,4.331974829899213,5.71113152389567,3.23325753945247,6.600224897845859,5.248309376689199,4.505609157119043,4.824618495731046,3.2565640132517024,3.457577994401682,3.7035372170836705,3.3741860394417107,3.143741837681459,4.727566695548573,8.79894216522684,4.519827122800444,3.7944090546212097,4.665756483467959,4.102617414555279,7.7817609285298035,3.4339164151852826,4.193967361084453,2.9424145828225576,2.8393398213169925,2.943635863000904,4.67515025004571,3.1389546471034326,4.350691620908856,3.903723281775406,6.168230647124839,4.037713721336946,7.755648756952611,7.3295279006557275,5.096966058047965
12650.0,4.359981211795002,5.610206583286394,3.2322257571964457,6.488668794193222,5.083271074727518,4.516155029211976,4.803028271766948,3.3581195698317985,3.5154647481514707,3.750064790776736,3.571020107465658,3.2070048842898538,4.784116402589209,8.884066504646437,4.5324885795462215,3.9279289927834258,4.530944968341464,4.176861930258047,7.681480188409039,3.4602431034427292,4.150533548027665,2.885156746750828,2.8707696921926407,3.011796790292981,4.802694192978595,3.281308780065401,4.379237990610927,3.845974890351319,6.146710158575171,4.178276609756675,7.635232144030724,7.37052026598984,5.678956283003378
12700.0,4.213137807865472,5.4102022152605915,3.265631967136733,6.374749995537836,4.90978666641452,4.538038645774084,4.745211696113845,3.521041496318794,3.56806881314484,3.714737685269734,3.634095130369449,3.266847273042919,4.895747229507765,8.521350180416263,4.566191244726333,4.011098742432759,4.3939479486146515,4.1806790793107895,7.392696350144493,3.4946443433366228,4.039277388091946,2.8470096072021014,2.8868152688163207,3.0937241310658603,5.059650907461705,3.3194116155897135,4.331391897177912,3.8878090020610454,6.1212151325138535,4.300470641388287,8.16366984991647,7.256508158268434,5.550823624927279
12750.0,4.155619353138238,5.17984130055973,3.2560470322528485,6.284841737783802,4.716770219175925,4.545138916287665,4.705844758489124,3.641503666293267,3.6185741888075964,3.6836202242082496,3.7359253633475427,3.3674502136323348,5.143596863508262,8.311907072556473,4.619418720594793,4.079291123730548,4.21087511195834,4.132543922239615,7.213594294251619,3.5358219350112967,3.964478794554704,2.8202023949009347,2.8757052459951233,3.197411850406088,5.17796415012517,3.327151096108206,4.337027348689676,3.8569072294223528,5.915141215503283,4.371803831308376,8.241114685871395,7.220775314562281,5.467898159756077
12800.0,4.199852472550647,5.014048664239905,3.2622322671732467,6.2845646476452,4.528820369361802,4.548781970922299,4.696255935947761,3.8254415842823675,3.6894041402552475,3.6528027324545187,3.78892635199456,3.47041209952866,5.211338828864832,8.144469333895684,4.708598802871768,4.08304509194979,4.112222817111242,4.161426078644326,7.170999464787447,3.5748721833095773,3.8905448234011697,2.778099963757344,2.8574941348486242,3.3383781964308143,5.281558578732094,3.3211487572535874,4.330120344747227,3.8720519014067096,5.574312578321805,4.4882159166925,8.478523622166604,7.228032040027551,5.480697480066094
12850.0,4.208916609355755,4.932130446481747,3.272396090211857,6.1780878215078925,4.305173437171432,4.5522737375984175,4.671970315829942,3.9940109750462365,3.703780785889585,3.6537546475042637,3.9145037602204353,3.6610120813355844,5.260320707575193,7.907383742884133,4.901292025512503,4.112360951036267,4.049326328169086,4.181742837319684,7.059593620895887,3.6104010891834033,3.81537680564272,2.709824739438986,2.8277422703487822,3.457058135979583,5.362850843508679,3.3110637854786935,4.227586894037723,3.7998977142011476,5.276999942528818,4.543086007923904,8.614832446088506,7.2013779656116155,5.412986116029026
12900.0,4.112509849604438,4.698385948362766,3.1716152072188013,5.9867482340146,4.147301396304917,4.602208720592988,4.537797676989221,3.941588298781748,3.7360011334797583,3.5902532064990793,4.026824810302275,3.695840908257355,5.299532190028752,7.521480489265371,4.967890483161252,4.067298019980806,3.9808013372905995,4.158980008787251,6.928245717859678,3.4103536958610725,3.7041567476218002,2.6467058069865947,2.8370309672173977,3.5947626803044392,5.389816218645273,3.2062055546393937,4.048119828541296,3.747512376594584,5.013299931709689,4.5662153384941515,8.518652871421589,7.175854778438855,5.459528443825592
12950.0,4.074377222441989,4.471255465491726,3.0464332981826274,5.801130658681023,3.8652853442349238,4.550861285048765,4.464521993945894,3.794939443558917,4.019373479243662,3.5332549200257715,4.12758199600713,3.736897146564892,5.356208232016453,7.352546696296304,4.915410535457255,3.9209771870344396,3.93020072492271,3.9580836670727884,6.7924769018701445,3.1611597263269746,3.6102594296583845,2.5146277603608875,2.8328476892911163,3.6599254873371527,5.300659342705298,2.9948419675415283,3.8616593769980607,3.6729481512973448,4.822766704656336,4.628413574797927,8.310381840459524,7.170262869560308,5.356422235332852
13000.0,4.031717500437296,4.3481627078875675,2.984343377420131,5.637976093489316,3.790059360435921,4.61572613551471,4.421016231589126,4.0774714153758955,4.006470575263381,3.3535679410998567,4.1750487666206215,3.7160518322263214,5.401007009502984,7.212872911494799,4.8975428899251074,3.7628183282923824,3.7525333174177713,3.961712486446296,6.613103851574859,3.216305744203956,3.4865209326974176,2.4423189714761815,2.8118909379893537,3.689899709474881,5.250001653050894,2.9626173412832952,3.66946841248237,3.5026753762541505,4.651481100948369,4.9038354839925935,8.259614389748357,7.173503154040384,5.450509010056746
13050.0,3.9248620093206052,4.268857754793366,3.094443040926456,5.482611417777611,3.8154483828608474,4.574883944794211,4.239805457975466,4.290864067666766,3.9723737468906455,3.3378772128932748,4.180788289960431,3.8026503676090218,5.256519616210202,7.048114638450871,5.046142676792703,3.668265951063504,3.6612242997161144,4.046441313187509,6.454954963205689,3.318454381599679,3.3805602296127604,2.4231851833433184,2.8171555141676303,3.760091777004084,5.280789473258086,3.0363444660886807,3.738969962697236,3.448797649316779,4.459197486552979,4.966018554174709,8.289693266099327,7.089159903210295,5.617295974766565
13100.0,3.8450268468695668,4.081335092317477,3.303972531081162,5.35401143329024,3.9690137410067807,4.548018042934463,4.092128841306005,4.5665023735260215,4.125593962214333,3.3887886725554965,4.169677560273698,3.8234044088521664,5.159679949898199,6.895365531765807,5.182134866822648,3.6599481455399707,3.5597113893308574,4.068058867921938,6.496135757241175,3.316213098910735,3.248412382030198,2.403029456920159,2.808778482214949,3.7613887944987625,5.44020075119045,3.0682286859341463,3.9585902541480764,3.437108738526366,4.308671863866365,4.893013951542085,8.296506152987813,7.271586075573004,5.78036666554812
13150.0,3.7514901317753346,3.980127918039942,3.3206605045944766,5.112045817482975,3.94027031490941,4.420728665024106,3.909966504174151,4.736247913818152,4.2701888515338124,3.4716878965611753,4.141199211657101,4.047674080269065,5.35928892174704,6.643492380777409,5.082401520557738,3.56082534284947,3.4680766278565707,4.023472052360324,6.4574692746894335,3.4397803166350607,3.088264159675854,2.307136173080922,2.81667117891502,3.9221435970548004,5.335680515838325,3.1011523652805595,3.945983370510754,3.4838257156758683,4.146777111135699,4.966004059981105,8.002782028976783,7.556530743464369,5.829477943300243
13200.0,3.6121618767782224,3.8075952252059824,3.3684506900455236,4.941193225460234,3.7958034826912805,4.3527467269631055,3.7034832456836178,4.751263642840837,4.448419813832391,3.384972957565514,4.021018536010312,4.034612109167067,5.32545218409051,6.348630398147823,4.901438516499434,3.415531604070631,3.382681772305738,3.9026706973786545,6.471673806157099,3.483403346456303,2.998953156297189,2.2513469598626683,2.7977217789952964,3.8918343284117247,5.074404192406358,3.019154296265571,3.8751797115398223,3.384679601084747,3.903705327906701,4.922968080703482,7.066314224895789,7.671998129848609,6.035686719282562
13250.0,3.5153667914449795,3.6031437344653305,3.3713246212879535,4.73642851265517,3.813997349529688,4.289765089138463,3.5034400678618964,4.682626147143758,4.559676833817841,3.335699513550791,3.961940467962485,4.116957534644115,5.343440554314149,5.881822860508608,4.663244960125573,3.277044553167056,3.302353696290541,3.810971487722454,6.395291993135618,3.5259626384359435,2.9188380388758475,2.236914186650211,2.820134385206859,3.8590807433297742,4.928324678473349,2.9137843561666137,3.703022395808314,3.3017762336901586,3.815909486608819,4.618038305315748,7.409816108665656,7.781518725920777,5.876959519085084
13300.0,3.4128115439186812,3.423538770065069,3.363825239102317,4.4546666403805055,3.9119100306266,4.187258227433414,3.5073227146696926,4.599702227959972,4.5956500031341285,3.400950347630316,3.529575667360017,4.307576839075964,5.239173233637319,5.5086709549883075,4.669657745833896,3.3674322212571335,3.1680118428027044,3.7542928979949535,6.245887735939247,3.670535576120596,2.91352369424338,2.339036971415543,2.867059159721041,3.9120913959219066,5.262552205863564,2.8068303946874114,3.6529307177695878,3.277910262476657,3.8658255337598444,4.793718564841597,7.4340026484868105,8.135528497577726,6.104371960338754
13350.0,3.438816968830465,3.4490248858222814,3.158679658305424,4.120698541305742,4.003067992247093,4.082401211079417,3.5423659586427934,4.547192229731969,4.8602393232851435,3.4705508127048477,3.2433535643534452,4.280525397734713,5.1279251801161685,5.233414287622419,4.952049536092523,3.7615115201955485,2.805938930353734,3.7676814548572057,6.425149626447051,3.886147467428591,2.7487509827308894,2.3846285493889674,3.0171385443377203,3.991684519632174,5.458383565538733,2.844632801125451,3.933853670398625,3.2414574136316956,3.9448715001727823,4.5656550603836825,7.98279293010901,8.444340576515485,6.057194446495673
13400.0,3.463126072290083,3.5839211725649442,3.011640495314327,4.024753840414976,3.818395222129939,4.006841247130264,3.5806358982057453,4.446285504723162,4.8741392871762415,3.4752492058972915,3.3166617355846246,4.338445922569019,4.897865158400317,4.842815674480016,5.932693499676077,3.672585447254056,2.836783402077453,3.8240256850255316,6.258604400289348,3.883530377928049,2.683207765837456,2.4306101977024,3.099834637917822,4.016530129003657,5.362915275133024,2.862826335962033,3.9454502834730567,3.2190448583961615,4.068539757210474,5.29267567717389,8.364118598757008,8.48707894050179,5.911297908276122
13450.0,3.5501434854439067,3.874964589301653,3.0452767849381694,3.8201985744389964,3.573813442735931,3.9152667041655844,3.6817776083957527,4.366939146232697,5.179483948286067,3.285612588265015,3.4388865517878204,4.200993920974648,4.854423741881132,4.502982198596576,6.2474436443641235,3.7539433315493294,2.9667248255609726,3.8447970984754036,6.057927411234731,3.7428944113912888,2.784535378709703,2.454313103346886,3.180147101298202,4.087028474750255,5.145004105293934,2.843310108351661,4.022126589880376,3.2066315266309364,3.997061978003481,5.429723833612348,8.757126105217226,8.874777021930209,6.029984245352583
13500.0,3.4860954703944618,4.041665458031482,3.0569169252575623,3.696033862990138,3.264474747525066,3.9209494448112423,3.761782094447715,4.250215305960008,5.17982333571226,3.0390385409252225,3.4615830636093916,3.9808275383962175,4.300246142918653,3.896836304614599,6.174239021091,3.7010291081874978,3.2130191507185737,3.9513049282957073,5.970829813909534,3.8074804605927937,2.7638122932143454,2.4379939826104002,3.159592769538941,4.198076277360999,4.858886752265206,2.6853540745657747,3.8977772625978826,3.222247672390347,3.7530133547630915,5.263869732261458,9.855335604364322,10.049449718191111,6.204003394242978
13550.0,3.1884708008760425,4.0163969266385315,2.8516710036903166,3.5158540460368104,3.107339340917478,3.852436226474438,3.5942803868571187,3.844819226457249,4.685639457300454,2.820612539921693,3.219026841974807,3.659228156124261,3.5941722356607424,3.4489246985619224,6.21736164165739,3.5237358603557105,3.159681684971482,3.725740066424278,5.298955332842217,3.6142983645842626,2.750117362114354,2.3819836016961475,3.027005684883241,3.987460392440537,4.439633122490834,2.506333902086865,3.5978501002967227,3.166526274200144,3.3112794824235734,5.2870413661945,8.78651565645839,8.408191266007428,5.685260156775553
13600.0,2.713413182879485,3.7486519991403853,2.528930352271514,3.150926898038193,3.926675390651152,3.45467256190204,3.336425027441642,3.303218759917138,4.237089501325778,2.6229368890750715,2.801204856278999,3.2497521317299953,3.1140869034949086,4.284697555496242,5.488926109393522,3.1022340857104203,2.807099193067962,3.1640107985398904,4.240391913854092,3.1320232053983266,2.652726512640583,2.3444934747145734,2.797180548661492,3.725338610289105,4.142800054174298,2.3165147020483676,3.1706816094318375,2.8515236849553633,3.2607546205670044,5.286636171218332,7.461931029342826,6.587107799958228,4.759480771291545
13650.0,2.4369248365613623,3.4173021823433727,2.3154244753626387,2.762207969668327,3.871001147740318,2.895224561949755,2.96873633776263,3.0668045386859797,3.349289030640234,2.4845638078768184,2.3351099424638044,3.3192155351658923,2.5616049115586548,4.2617690807709305,4.462064621701846,2.8464620650054036,2.39701267578788,2.6020528088876085,3.5461869925950396,2.887675458027996,2.3284145467923887,2.1466558322968856,2.903074913315353,3.1572422996485514,3.73164091283166,2.913645963393377,2.763193648491003,2.5067109184847047,3.8002557141542663,5.103826160394975,6.455636437085568,4.540097287933923,3.877553894191719
13700.0,2.8067970772483424,3.495852965960873,2.253505294584371,2.4590945953426853,3.6727059977923564,2.456886141283819,2.980278831643383,3.7222270833217643,5.020850466215353,2.61728642275868,2.2206265235480105,2.9218186499605068,4.146852947754569,3.986074248120809,3.3518646751653054,3.0188216086163453,2.0620651155048626,2.252345463896796,2.9828435845166665,2.9991378303831855,3.30361889703381,2.0229356793104705,2.752386012889094,2.718898959814984,4.25035652911125,2.998558424516662,3.5747630060230215,2.140058187973394,3.294579897370321,4.586067740843753,5.069464231434008,3.3676771482316887,4.040332690532216
13750.0,2.992874927731168,4.56524616826616,2.722087285819934,2.822013055689727,3.5960046637058682,2.6607637928866494,3.0723028152955494,3.750497010102516,5.201625654458436,3.2681231489018323,2.48143931720192,3.027789361390571,4.106750353995941,4.014620701810581,3.386408882197139,3.3744010285070294,2.3664909670138736,2.289366618895661,4.959327928347595,3.888118326082935,3.415516707238255,2.4684683061742643,3.0494022947012067,3.9203409891701506,4.280267347450106,3.1712578828418225,3.418061966686458,2.4823660519265154,3.1363441560478433,4.588534624650311,7.746488341076136,3.378447493527373,4.233108148410438
13800.0,3.009998731851179,4.613401411933869,2.659607432529886,2.8486352237467614,3.5349801036400255,2.9587003988584035,3.130992643348188,3.707410582313985,5.27420884926214,3.2870853207709683,2.5439431977366302,3.0550191922469816,4.165163957544026,4.083289168115121,3.4032618601407223,3.3712094271739717,2.521751226266653,2.2894401706014977,5.30517407324569,3.981811449343536,3.5157057448208686,2.532387200789843,3.1222710870682224,3.882354894830525,4.2968312399021,3.19875432249847,3.4302192219743084,2.5014440252719337,3.729860485561611,4.84874340926388,10.031760191248711,3.372504109190097,4.317836495221247
13850.0,2.98761524787035,4.613211686335817,2.706627874677807,2.8139249925154304,3.5135780256058404,2.9739101593674944,3.1680970284234222,3.6618487958073693,5.299455711382652,3.366355563081558,2.577525102177927,3.1017433009351563,4.220488327754597,4.0860655336804825,3.406069941425285,3.3882148007014803,2.499557460462153,2.2710457642147825,5.48783226315675,3.904736024554553,3.6799215704039763,2.5281542964005794,3.09811104683191,3.8573393715881017,4.301833820204247,3.180550139041347,3.686766936604662,2.4981672226509923,3.7217770612710743,4.90288731483731,9.62509353259766,3.3380499142424824,4.334423952980882
13900.0,2.9862186894931275,4.479809064563353,2.7620906049936393,2.8131338957449192,3.4915583762369287,2.9817967288645058,3.175326350936049,3.701491210805643,5.2872850199160455,3.4340673256146594,2.5980941241021633,3.0528311281935663,4.163618400010042,4.084136625626432,3.360220758772398,3.427068491998851,2.5286153798477544,2.223805872883321,5.621753975901716,3.8175150137962786,3.825203916993523,2.380761075920303,3.108167621196735,3.8112095592073394,4.344571390503481,3.205837957662762,3.9003425220621453,2.471814120928033,3.792450214698073,4.816383988911915,9.478900524914595,3.289490828253054,4.293549191045305
13950.0,2.9940867322419398,4.379532396333944,2.8129309798126174,2.825561139396163,3.4824792200925065,2.9419290491983268,3.1761979847493884,3.7957433554426214,5.070301896747959,3.51671135093991,2.5860985555958886,3.047441895390928,4.200436713676626,3.991499758335977,3.3931319525622743,3.4962903079648098,2.5750626797964684,2.203214170570698,5.437603625853811,3.6880557700035217,3.9689953398338886,2.320765468996394,3.1647510930052616,3.7290118217705097,4.3656338679030995,3.286011487838846,3.9651516873608035,2.42520754825902,3.8965442547956766,4.7772477561558695,9.51664847634498,3.201057057443406,4.177602980067894
14000.0,3.0012075436065184,4.279327653728789,2.8274958488503263,2.838350930497438,3.551422882253589,2.980954924560558,3.2773099887456496,3.9094367906794774,4.844090472186146,3.5924290174632683,2.6063863724160843,3.070143398427649,4.2523736989779,3.8442737622020817,3.4391989717814,3.4935146682055302,2.6039992900702,2.201892257781917,5.28339725141238,3.625712755135682,4.143165322712758,2.3190246711358826,3.21904273022464,3.6834833489305354,4.406012412653855,3.3673453719315964,3.834709532483747,2.3322416310066694,3.9585931291014136,4.507034989870569,9.492458771052085,3.153740136805832,4.160523755030009
14050.0,3.0056288152402013,4.253350845488234,2.855640471876852,2.854301346433022,3.5788887058227323,3.0003942322577117,3.364563628327698,4.024491836678639,4.777662611246883,3.62963409444586,2.6181945744108712,3.097918942449176,4.345185984150766,3.726498095212276,3.468291730208322,3.490639252630001,2.6276897576905314,2.186462615961997,5.308239874505006,3.5120024905819744,4.2413391940434515,2.3468113397351296,3.264755018751887,3.627158412039179,4.395974963444037,3.4274354486863756,3.8503795895124204,2.271872588976015,4.01469665138888,4.342101953990584,9.64999504809123,3.119722114662688,4.204660665716778
14100.0,3.0209515560909663,4.167470532665037,2.886884905711369,2.873721857053776,3.6767937802586426,2.9761182032081304,3.3919063611630733,4.122670482822738,4.5136319295049825,3.702633339117916,2.613705919183405,3.107760155016492,4.360083688500724,3.6758536989570327,3.493087566039148,3.4155086502284595,2.660070875030888,2.1586422148991136,5.321266033876846,3.395343877258995,4.421860265909143,2.3796893564612756,3.20808204629543,3.6228108773850956,4.262366085794517,3.446797888917121,3.9563727981401793,2.2276373097463726,4.049934254511022,4.250965500922955,9.854620197801372,3.0908674707429244,4.211465965269578
14150.0,3.031641752904509,4.11289431627512,2.884196585071707,2.9047575282509723,3.7668694606665967,2.942865005139131,3.3773246369645182,4.1885463663254345,4.360221524290044,3.760852508765585,2.63182335229865,3.112279595045524,4.361744510749509,3.6230424985256136,3.4895551650474723,3.3312208023914613,2.666282549011105,2.1287111310437314,5.300434172076698,3.322217504388374,4.605833156236935,2.378230317070336,3.1594821302957907,3.6939489454666252,4.187076645927754,3.475222436867517,3.9646090667676015,2.1842723305248324,4.07128633889835,4.188478857229065,9.98866201367021,3.0661976203500783,4.139543392323989
14200.0,3.05718128659948,3.911016944207935,2.8648144099809287,2.9201389210480975,3.8513854541370636,2.8739207057392724,3.3882298089318303,4.252036690731027,4.273040219907487,3.836500599410214,2.603517340447676,3.135051928796859,4.298377196758336,3.585640093019988,3.50573331085602,3.19032592383906,2.646666827528347,2.1019551295026417,5.259633604452101,3.2394017282503693,4.765945126739698,2.3749943598693686,3.102470525089177,3.745436391426551,4.260730969089438,3.5194106906155533,4.054612182116752,2.143814377416442,4.114402794915452,4.126701678580945,10.017033647431859,3.034024748222627,4.111743719277086
14250.0,3.0759156525570104,3.8104793845880476,2.8703702463300176,2.926948943982356,3.951474556731573,2.8305244113354657,3.379677600117812,4.316831362254364,4.2787720025879805,3.961367370618491,2.5562774523098306,3.160641151781123,4.2551009702579305,3.5606940648910315,3.5182728143260755,3.0820847028835177,2.6293714696405988,2.060420579326149,5.183341299502632,3.177812466397476,4.803454338742148,2.3876604440753586,3.095271729095426,3.7876255615053442,4.303965470010948,3.5695059697843794,4.14112228014333,2.0966677407780985,4.163960947871305,4.063305314105236,9.943752978277091,3.001378097017467,4.124099425588496
14300.0,3.035659164540171,3.765515021650831,2.8837346856630273,2.951714310408526,4.152356168378319,2.770580027488276,3.4083811649897666,4.412879154848321,4.220601472138156,4.078851668541251,2.514911386629097,3.2026210723120414,4.277689097806453,3.56035281266175,3.522152595080688,3.0719118347556753,2.607877541958543,2.032522589107631,5.21928906094659,3.1640759062383883,4.833056631846761,2.405920459182354,3.1086811289252854,3.8659223946144627,4.338239148986384,3.641511897139419,4.310893577361776,2.0490660727389947,4.185094896174532,4.016780953726563,9.635103688556208,2.9753174729919434,4.150302603509161
14350.0,3.0111945856672695,3.7867454647583028,2.9152682569953114,3.010858495920097,4.3774603661803715,2.6716807442151698,3.410037051979192,4.48757196789911,4.159867989448009,4.136304522275314,2.510385073250263,3.2701831390540494,4.310880207908765,3.50764927736073,3.497932584248479,3.0044642443524143,2.618629874496615,1.991560597578315,5.304670140978207,3.2282596256629357,4.736476951786451,2.4280922632627577,3.0916307875587483,3.981543574838441,4.22760068560064,3.6857372079563597,4.4721422030825355,2.0189490026684087,4.204441875308029,3.983582485964447,9.1853231895316,2.924100061204436,4.129146503942777
14400.0,2.977958814770147,3.7995263555332794,2.9134994470143445,3.055913174885066,4.634296393710845,2.618321836050537,3.3581743588016764,4.58387635461366,4.134137233288728,4.137073476511717,2.519863963932363,3.338830024226823,4.2740733584047215,3.4848064778461025,3.498803547221656,2.7705235010559477,2.646983489833448,1.9712556498903648,5.27809770077547,3.3329985778445814,4.546200740836631,2.4535836978506227,3.0704768659601465,4.034905071798169,4.0987190737150225,3.784628197179187,4.647962766231271,2.0110018473235343,4.1835105768197645,3.944954416521493,8.82279879718106,2.8782985101607026,4.151984572086616
14450.0,2.966684189893064,3.8309560717089126,2.913734179303615,3.0444877476716403,4.767332991304419,2.5734445985904006,3.3444800605081424,4.613456873002453,4.122945450501482,4.051169101531601,2.4972281687717723,3.268337144792915,4.20001391887314,3.448874427827828,3.479640882761315,2.686513135921837,2.650822974470651,1.9273060743204067,5.179592280651048,3.458403730838546,4.392109224043155,2.4660207950781095,3.0324256578753253,4.083819369665672,4.037955953842297,3.8167513825840707,4.7866816178206575,1.9966466521293564,4.156154927005971,3.9008991665895363,8.332805396515983,2.8436553347511895,4.153649717416442
14500.0,2.9037627340902588,3.796617929622781,2.907689097454866,3.069905886902686,4.895713504848668,2.52436867873713,3.3352101790399646,4.6617718628410865,4.083280843945448,4.192740226954039,2.4744648396153046,3.2401344944446384,4.078164374879446,3.4678713587652705,3.4745297655523433,2.6429597594022796,2.6503586279366784,1.89102814795467,5.2199780913391285,3.49592822759675,4.516202016266156,2.478224838019453,3.0470208605202567,4.043620953109881,4.040511415621663,3.9480472420752815,5.00868228080242,1.9737943832502909,4.106992109173645,3.9407657845484563,8.226470386108998,2.7739634890705074,4.166728567185897
14550.0,2.89855702883475,3.732650727355811,2.9018979948320074,3.0783604340215516,4.963128403859195,2.4557135282362688,3.32227612068533,4.652648063746264,4.086950204264418,4.2655075856576685,2.4458251837063045,3.3466035553355904,4.044823429624972,3.5549032243770164,3.4535377497796578,2.6252167253998646,2.64492770278321,1.8613353995694866,5.268200352572855,3.4618391254019993,4.582319638251862,2.4918570610489073,3.059641343709349,4.0697576245833265,4.135417212697624,4.061300057586238,5.162397533736762,1.9505578961511487,4.075042371140046,3.8581536287936715,8.140489715282804,2.690320214471005,4.212928557610759
